EPR_1978_1987,EPR_1987_1997,EPR_1997_2009,EPR_2009_2019,EPR_1978_1997,EPR_1997_2019,EPR_1978_2019,Domain
-3.9724066666651,-5.779872000013656,1.230391666664237,,-4.923704210532761,,,1.0
-2.2925355555489055,-3.2489580000191927,1.2793916666790515,,-2.7959157894806355,,,2.0
-5.130380000007184,-2.385520000028282,3.358066666674934,,-3.6857168421235516,,,3.0
-2.426984444446882,-3.382929999979715,2.6317333333427086,,-2.9301136842010047,,,4.0
1.8659911111191227,-4.204042000004519,-0.18114166665091036,,-1.3287631578933208,,,5.0
0.15607555556220584,0.5168166666582086,-0.8345416667142823,,-0.04869649123011508,,,6.0
2.1168044444393876,-2.6914599999785422,,,0.6608684210499345,-1.937913636338387,-0.9292317073133478,7.0
2.2964088889046455,-2.1021499999974185,-2.0429250000355146,-1.9280399999639486,-0.018622105254335608,-1.9629490909092802,-1.061919512191135,8.0
0.5396000000336143,-2.1506160000337693,-1.369808333305097,-1.7798000000477259,-0.8763031578965877,-1.7522790909056973,-1.3463390243892808,9.0
-0.9976111110946577,-1.9403799999877627,-1.858949999982201,-0.9543500000610492,-1.4938052631436605,-1.4631654545495292,-1.4773643902394924,10.0
-0.023184444465530564,-1.7548560000048201,-3.5824854166700106,1.4500749999890103,-0.9345905263283145,-1.260994545454452,-1.1097341463472177,11.0
0.9698133333508545,-2.2933060000068326,-3.4811316666697927,2.13143799999958,-0.7476178947321387,-0.9299636363655323,-0.8454619512183499,12.0
-0.24912666666267697,-0.752345999998506,-2.8753583333466963,2.504347500020117,-0.513978947365745,-0.4963454545476038,-0.5045170731706449,13.0
0.3932388888788662,-0.2276879999844823,-1.701310416664171,0.8248725000084278,0.1532539473724132,-0.5380281818173899,-0.29682195121807947,14.0
-0.1342555555411309,-0.056425999999064516,0.8315187500023551,-0.7620124999929657,-0.09329263157162226,0.20306636364385583,0.06572926830009769,15.0
-0.2906466666816009,-0.19318200001376679,2.3956966666970403,-1.1161940000009234,-0.23934947369853035,0.7993827272888748,0.3180190243922724,16.0
0.5356644444374978,-0.1951520000025994,3.6655550000102415,-1.9407160000131078,0.1510242105216572,1.1172499999996284,0.6694868292659344,17.0
2.2995199999914098,-0.5279319999972358,3.7118733333287914,-3.5899739999895433,0.8113873684184382,0.39285181818409415,0.5868073170731805,18.0
3.3850444444326255,-0.6550839999841809,1.8437083333245483,-0.7760739999824182,1.2586610526343065,0.6528981818213817,0.9336175609785908,19.0
4.427926666642715,0.8525620000052732,-1.087221666642775,-1.6958480000299094,2.546155789465114,-1.3638700000005635,0.44809317072743327,20.0
1.184544444439881,3.615230000038882,-0.1320883333391824,-2.932806000000619,2.4638526315972498,-1.40514181818529,0.38780682927491156,21.0
2.8211155555521445,1.9939599999994606,-0.45954666665450833,-6.836426000018745,2.38577052631389,-3.358128181820071,-0.6963214634165281,22.0
5.03217111109726,0.5000979999999982,-3.3689766666706418,-4.942779999967915,2.6468694736776484,-4.084341818169403,-0.964999999996379,23.0
1.3525422222497583,1.8369199999806187,-3.1360633333048704,-6.63530800002045,1.6074778947396848,-4.726629090902861,-1.791311219507535,24.0
1.190493333339671,1.903899999987352,-3.6794437500065555,-5.837172499974395,1.5659705263121348,-4.656718181810298,-1.7730331707291707,25.0
-2.1619399999992313,1.3327399999834597,-1.1966266666568421,-5.437016000017793,-0.3226347368504464,-3.1240763636390922,-1.8258473170785003,26.0
-1.5396911111130167,0.6129739999945923,3.232098333335807,-4.877243999970415,-0.4067094736879593,-0.4539663636215664,-0.43206682926208995,27.0
-0.5600155555332902,1.0857219999830159,4.079269999996207,-4.380340000001033,0.30616210526476556,0.2339927272701888,0.2674370731701146,28.0
1.4728866666736695,0.8207740000041304,3.1601083333459274,0.22578999998157084,1.1296694736897017,1.8263272727257653,1.5034858536602724,29.0
3.0687800000538523,1.648413999971235,3.502451666677401,1.4295699999702447,2.3212189473787905,2.560232727265057,2.4494702439031286,30.0
2.7864644444236952,3.9641399999894746,3.569521666674185,0.42739600001019423,3.406293684195158,2.1412827272814616,2.727507317070736,31.0
3.0339000000113727,5.478267999979434,1.1705883333498304,-0.7080020000063632,4.320409473678774,0.3166836363697422,2.1720687804885617,32.0
1.3058577777624023,5.335414000023138,0.6194349999995514,-1.7223900000192223,3.426676842110158,-0.44503090909989124,1.349175121948668,33.0
4.60701777777736,-0.5754680000059125,-0.6528016666726368,0.532726000008388,1.8793936842072168,-0.11392545454489829,0.8098078048768136,34.0
7.221724444440244,-3.6296860000071867,-2.0635374999838327,2.632519999984697,1.5104557894679123,0.2645509090941232,0.8419214634136839,35.0
5.740531111096,-2.9001739999826532,-3.425629166655805,3.3564600000129303,1.1927915789493406,-0.23188636363219386,0.42833024390559044,36.0
2.969330555552435,-1.4059260000102223,-1.9669229166659647,1.3583749999990686,0.6609026315793711,-0.46681000000202905,0.06304024389901204,37.0
3.613546666671148,-1.0594079999811765,0.43346249997316977,-2.482479999985685,1.1540968421172932,-0.9037763636474665,0.049872195121568486,38.0
2.4340888888471657,-2.3089719999779663,1.8906150000160324,-2.573357999995351,-0.062258947376588034,-0.1384636363527782,-0.10314926829064128,39.0
2.462826666670541,-0.4171939999970709,0.27379500001261475,-1.7929720000178169,0.9470263157928505,-0.6656445454557632,0.08169073170822852,40.0
3.0468022222074476,1.0472180000296794,-1.2603866666545704,-0.8207100000558238,1.9943894736928325,-1.060533636382413,0.3551624390183107,41.0
3.23400888890028,-0.18069199997817123,0.8128699999923811,-4.972626000012988,1.4367978947537268,-1.8169009091009685,-0.30908926829025607,42.0
2.871168888877704,-1.0597039999836488,-0.2283600000033706,0.0058599999931175486,0.8022884210559393,-0.12189636364133052,0.3063843902427701,43.0
2.0783400000008343,-2.293899999989644,0.45106833333362983,-2.387224000002025,-0.2228389473625755,-0.839064545455304,-0.5534965853635517,44.0
0.012291111090881806,-0.08168999997902575,0.2927500000068145,-2.2248780000186343,-0.03717263157749059,-0.8516263636411168,-0.474196585367729,45.0
-0.8540333333321642,2.1544159999862584,-0.2002812499995154,-4.902159999986179,0.7293610526249005,-2.209297272723841,-0.8474800000012538,46.0
1.5385444444293879,0.22905799999950432,-0.19552833332468253,-4.411298000013931,0.849341052624186,-2.1117872727288862,-0.7395570731750235,47.0
2.8145911110992325,-1.8556740000110588,0.056275000019604705,-3.0487900000054102,0.3565568420938162,-1.3551181818099476,-0.5619029268301546,48.0
3.747095555543062,-3.499975999984899,2.4629699999777057,-5.713439999967831,-0.06715263157691784,-1.2535799999975388,-0.70377219511969,49.0
0.7599933333099823,-2.3492359999974544,1.7477050000171022,-4.370562000012751,-0.8764431579044579,-1.033325454541922,-0.9606239024416338,50.0
-3.014602222209558,2.074274000003934,-1.5891183333325747,-0.9340320000226894,-0.3362463157814043,-1.2913518181917176,-0.8487419512210848,51.0
-1.6821488888714256,3.100170000008047,-2.3629333333567883,-1.0301099999808412,0.8348610526440863,-1.7571045454586305,-0.5559497560939567,52.0
-1.474264444474213,1.3268820000253618,-1.4126749999966706,-1.4653540000168324,2.3157893984304677e-05,-1.436620000005835,-0.7708585365888455,53.0
-0.3164933332979773,-0.9862399999971785,0.055966666648358435,-3.305075999997844,-0.6689915789291359,-1.4717800000090062,-1.099756097557359,54.0
1.0890977777967845,-2.3598900000203864,0.6599250000125645,-2.331056000031604,-0.7261589473701477,-0.69961181818933,-0.7119141463462944,55.0
3.5080422222381964,-4.270531999990334,2.0713883333237924,-1.6907140000141498,-0.5859442105136623,0.3613418181701821,-0.07764439024428234,56.0
4.1733622222103905,-2.4176619999844116,0.9811199999870268,-3.2515760000061804,0.7044021052657579,-0.9428327272826127,-0.17948000000409947,57.0
4.908171111117644,-0.06278000002728731,-0.3924249999690801,-3.2726200000010883,2.291881052620312,-1.7016045454381747,0.14903512195478247,58.0
2.3584822222176625,0.8510280000034163,-0.4857733333463936,-1.9502460000280188,1.565085263157533,-1.151442727292587,0.10743609755015157,59.0
3.0668533333266774,1.9618219999945814,-1.3819033333255675,-1.6736420000146701,2.4852578947308372,-1.5145118181842503,0.3390399999959122,60.0
2.328897777779235,3.346263999994835,-1.0584366666618734,-2.9879860000126337,2.8643536842084982,-1.9355045454576736,0.2888199999973816,61.0
2.7523533333131933,5.216700000038872,-2.632706666678625,-3.3186779999919325,4.049377894747762,-2.9445118181846737,0.2965590243937718,62.0
7.531377777725003,2.4939540000271427,-2.5257533333283773,-1.4800659999972958,4.880102105252445,-2.0504409090869764,1.161274146338609,63.0
11.383102222244815,-0.4458300000068084,-2.1870450000123207,1.4072120000235464,5.1573484210597496,-0.5532918181778355,2.0931024390298263,64.0
10.588455555569857,0.1973000000045158,-2.716936666688245,1.4915220000036242,5.119426315798625,-0.8040009091010317,1.9410019512183214,65.0
7.9625177777876575,-0.3066160000115269,-2.103298333317328,3.3045859999942877,3.6103421052617706,0.3548309090970427,1.8634824390270386,66.0
4.900426666685659,-2.268542000016905,2.4028083333444785,1.0992179999686869,1.1272852631579935,1.8102672727191185,1.4937634146298167,67.0
2.816484444462963,0.39364799996606054,3.960414999989234,-0.41157599998521616,1.5413073684119616,1.9731463636372113,1.7730258536547787,68.0
0.3466088888972485,4.261704000009923,1.688645000010767,-3.073686000014459,2.4071852631670767,-0.4760509090916085,0.860082926833148,69.0
1.2645133333500478,3.4808999999985097,-1.3438183333588767,0.13911000002291077,2.4310326315860804,-0.6697600000035189,0.7671926829282467,70.0
0.497215555568174,1.0651139999902806,-0.7043266666577817,-0.2889960000128212,0.7961094736850722,-0.5155400000009814,0.09229756097548245,71.0
-2.115186666675264,-1.6310099999990872,0.6612266666575958,0.7661900000088007,-1.860356842108855,0.7089372727263253,-0.48171121951436807,72.0
-1.2830688888853932,-1.3385979999776372,-0.3036216666786155,0.6090740000118922,-1.3122947368286795,0.11123999999888798,-0.5484468292626677,73.0
-3.321058333332385,2.282683999985461,0.7256983333422415,-1.3684719999879553,-0.43879605263417054,-0.2261972727169388,-0.32487378048493726,74.0
-7.2566583333278345,4.819525999985653,0.4551833333272725,-4.090289999990491,-0.8477434210577234,-1.610940909089893,-1.2621493902424457,75.0
-4.04621555552586,4.80235999999803,-2.8933550000190773,-1.3713079999969477,0.6109294736972396,-2.201515454554473,-0.898187317071972,76.0
3.8310066666674016,-3.3988580000225967,-3.132949999982763,-3.1919720000215013,0.02581473683056079,-3.1597781818185533,-1.6835278048835978,77.0
4.279711111135672,-5.822626000008317,-3.3902499999967595,-3.6906225000042125,-1.0373084210453751,-3.565555454545058,-2.393928780484229,78.0
-2.9385644444368,-1.9478160000254683,-3.7831333333151145,-2.7394079999800303,-2.4171178947466254,-3.3087127272537122,-2.8955346341406725,79.0
-0.8152755555567536,-1.3348259999998755,-5.4661966666724995,-1.7545079999975814,-1.0887231578952388,-3.779065454547536,-2.532321463415984,80.0
-1.6860622222018011,0.22710199998459757,-2.8606733333309875,-3.437637999987919,-0.6791336842089597,-3.122929999993229,-1.990439024385885,81.0
-0.4843133333216934,-3.026966000031689,-0.16074333330712612,-4.586522000021078,-1.822551578958533,-2.172460909086195,-2.0103078048806933,82.0
0.9238416666372081,-5.230817500012916,-2.123296666658537,-3.4637859999958707,-1.993861052648792,-2.732609999993689,-2.3902629268338584,83.0
2.365217777756819,-3.7277959999815,-3.3339483333450595,-2.5502179999824057,-0.8416315789475591,-2.977707272725671,-1.9878185365845948,84.0
-1.5839422222226858,-1.6297279999952299,-2.9103116666762463,-2.2038119999656915,-1.6080399999977089,-2.589175454535085,-2.1345029268226425,85.0
-0.9799911111179528,-0.05959400002029722,-2.458704999987572,-2.0673299999907613,-0.49557157896129195,-2.2808072727162942,-1.4535029268298298,86.0
0.8398044444426483,-1.232927999983067,-1.8530208333577416,-1.2178449999773646,-0.2511073684129913,-1.6072700000024063,-0.9788043902414578,87.0
1.9446133333349078,-0.49436000002662694,-1.9823199999955556,0.42436200003957303,0.6609431578814684,-0.8883736363432242,-0.17039756097080566,88.0
0.43608444442636224,-0.8524059999745986,-2.1898166667039356,2.685748000013391,-0.24206842104782766,0.02634909089484939,-0.09803951220053754,89.0
-0.6609711111225504,0.0770339999906537,-0.6066899999985935,1.3682420000073034,-0.2725473684313903,0.29100636364045057,0.029847317070573077,90.0
